267.547, 240.737, 33.856
266.269, 238.637, 34.364
265.396, 237.566, 34.043
265.121, 236.688, 35.236
266.329, 235.990, 35.644
264.674, 237.409, 36.493
263.303, 237.788, 36.452
265.020, 236.398, 37.586
264.048, 235.363, 37.631
266.329, 235.808, 37.046
267.540, 236.456, 37.620
268.071, 235.923, 38.781
267.590, 234.952, 39.334
269.188, 236.549, 39.275
269.840, 237.645, 38.749
270.846, 238.101, 39.316
269.235, 238.143, 37.540
268.138, 237.555, 37.046
261.416, 239.408, 36.467
263.808, 240.280, 36.211
263.055, 239.396, 38.390
262.571, 238.388, 39.269
263.319, 238.392, 40.585
264.665, 237.893, 40.392
263.527, 239.749, 41.231
262.385, 240.226, 41.911
264.729, 239.506, 42.134
264.344, 238.854, 43.336
265.550, 238.537, 41.281
266.562, 239.273, 40.507
266.392, 239.902, 39.301
267.471, 240.517, 38.912
268.402, 240.291, 39.911
269.752, 240.709, 40.023
270.410, 241.396, 39.230
270.326, 240.251, 41.215
269.680, 239.487, 42.171
270.396, 239.144, 43.255
268.420, 239.090, 42.068
267.850, 239.529, 40.919
260.703, 241.958, 42.520
262.143, 242.191, 40.391
263.143, 242.540, 42.612
263.066, 243.935, 42.849
263.983, 244.362, 43.971
263.416, 244.010, 45.264
265.358, 243.723, 43.997
266.248, 244.314, 43.071
265.784, 243.900, 45.456
266.270, 245.209, 45.699
264.453, 243.776, 46.191
264.261, 242.465, 46.853
264.995, 242.209, 48.024
265.807, 243.058, 48.442
264.804, 241.035, 48.674
263.924, 240.143, 48.208
263.773, 238.996, 48.875
263.160, 240.395, 47.025
263.348, 241.562, 46.391
268.231, 244.254, 41.480
266.657, 242.266, 41.801
268.267, 242.920, 43.607
269.057, 243.825, 44.367
269.688, 243.116, 45.541
268.650, 242.568, 46.396
270.574, 241.934, 45.168
271.917, 242.352, 45.024
270.400, 240.951, 46.328
271.337, 241.222, 47.357
269.000, 241.282, 46.846
267.951, 240.344, 46.398
267.186, 240.385, 45.250
266.305, 239.415, 45.165
266.480, 238.708, 46.348
265.851, 237.565, 46.875
264.864, 236.908, 46.261
266.278, 237.110, 48.070
267.261, 237.768, 48.694
267.933, 238.849, 48.308
267.487, 239.269, 47.112
274.067, 242.679, 43.961
271.989, 242.116, 42.505
273.055, 240.376, 43.896
273.752, 239.845, 45.016
274.044, 238.371, 44.848
272.826, 237.616, 44.736
274.857, 237.973, 43.630
276.227, 238.048, 43.929
274.426, 236.523, 43.344
275.365, 235.588, 43.861
273.104, 236.391, 44.113
271.963, 235.992, 43.280
271.477, 236.547, 42.130
270.419, 235.927, 41.681
270.210, 234.908, 42.591
269.240, 233.902, 42.674
268.262, 233.740, 41.771
269.313, 233.063, 43.729
270.298, 233.218, 44.626
271.268, 234.127, 44.662
271.154, 234.942, 43.592
277.148, 240.312, 44.429
276.754, 239.582, 42.012
278.593, 238.537, 43.422
279.336, 238.278, 42.238
280.280, 237.122, 42.442
281.124, 237.382, 43.588
279.611, 235.788, 42.738
279.308, 235.087, 41.546
280.622, 235.058, 43.619
281.594, 234.373, 42.838
281.305, 236.210, 44.350
280.772, 236.456, 45.711
280.113, 237.598, 46.115
279.796, 237.584, 47.382
280.276, 236.380, 47.864
280.218, 235.818, 49.176
279.705, 236.306, 50.200
280.835, 234.562, 49.227
281.430, 233.931, 48.144
281.987, 232.719, 48.361
281.476, 234.459, 46.923
280.888, 235.668, 46.844
277.959, 233.682, 40.039
276.847, 235.582, 41.406
277.620, 233.425, 42.429
278.550, 232.374, 42.639
278.040, 231.433, 43.694
278.223, 232.040, 45.008
276.551, 231.088, 43.578
276.343, 229.689, 43.789
275.911, 231.901, 44.707
274.725, 231.340, 45.232
277.026, 231.940, 45.744
276.933, 233.076, 46.680
276.636, 232.784, 48.008
276.480, 231.635, 48.386
276.530, 233.881, 48.850
276.708, 235.201, 48.484
276.593, 236.105, 49.301
277.011, 235.405, 47.101
277.112, 234.370, 46.281
275.881, 227.351, 42.999
276.321, 229.259, 41.319
274.188, 229.145, 42.588
273.247, 228.436, 43.390
271.849, 228.715, 42.913
271.566, 230.119, 43.118
271.637, 228.468, 41.422
271.146, 227.160, 41.203
270.643, 229.542, 40.998
269.313, 229.089, 41.182
270.922, 230.671, 41.998
271.793, 231.756, 41.473
271.454, 232.553, 40.360
270.394, 232.337, 39.749
272.302, 233.548, 39.974
273.437, 233.763, 40.644
274.259, 234.737, 40.247
273.789, 232.980, 41.781
272.951, 232.008, 42.154
271.052, 224.910, 40.197
273.137, 226.330, 39.875
271.039, 226.975, 38.702
269.638, 227.084, 38.508
269.341, 227.890, 37.263
269.581, 229.296, 37.521
270.206, 227.586, 36.047
269.735, 226.476, 35.311
270.145, 228.879, 35.249
268.940, 228.937, 34.496
270.070, 229.927, 36.355
271.372, 230.560, 36.658
271.810, 231.638, 35.867
271.111, 232.008, 34.910
272.986, 232.245, 36.160
273.714, 231.812, 37.200
274.870, 232.423, 37.478
273.292, 230.716, 38.002
272.126, 230.130, 37.711
269.873, 224.657, 33.652
271.938, 225.223, 35.098
271.173, 226.711, 33.256
270.289, 227.041, 32.201
270.906, 228.049, 31.266
271.178, 229.290, 31.972
272.250, 227.670, 30.671
272.140, 226.747, 29.595
272.818, 229.027, 30.271
272.219, 229.487, 29.063
272.321, 229.909, 31.421
273.328, 230.081, 32.485
273.436, 229.388, 33.670
274.438, 229.780, 34.418
275.025, 230.814, 33.693
276.133, 231.652, 33.949
276.881, 231.586, 35.060
276.456, 232.577, 33.019
275.705, 232.653, 31.911
274.641, 231.930, 31.552
274.347, 231.013, 32.499
272.702, 224.682, 28.378
273.788, 225.121, 30.651
274.497, 226.451, 28.709
274.356, 227.105, 27.459
275.399, 228.184, 27.255
275.289, 229.217, 28.277
276.856, 227.762, 27.340
277.321, 227.080, 26.187
277.561, 229.091, 27.579
277.684, 229.821, 26.371
276.558, 229.810, 28.489
276.952, 229.655, 29.899
276.462, 228.745, 30.797
277.038, 228.829, 31.961
277.977, 229.836, 31.822
278.901, 230.364, 32.771
279.070, 230.015, 33.942
279.684, 231.383, 32.229
279.581, 231.837, 30.931
280.423, 232.827, 30.600
278.717, 231.355, 30.041
277.951, 230.356, 30.546
278.806, 225.488, 24.949
278.249, 225.106, 27.426
279.786, 226.914, 26.787
280.484, 227.751, 25.884
281.443, 228.679, 26.589
280.815, 229.310, 27.740
282.700, 228.064, 27.180
283.674, 227.720, 26.212
283.155, 229.155, 28.147
283.750, 230.233, 27.441
281.814, 229.647, 28.695
281.503, 229.056, 30.024
282.213, 229.524, 31.147
283.061, 230.418, 30.985
281.965, 229.006, 32.385
281.043, 228.051, 32.526
280.819, 227.553, 33.741
280.313, 227.547, 31.402
280.571, 228.072, 30.189
285.496, 226.294, 25.257
283.944, 225.361, 27.070
285.674, 227.054, 27.609
286.454, 228.217, 27.382
287.155, 228.651, 28.640
286.177, 229.063, 29.630
287.958, 227.571, 29.340
289.229, 227.373, 28.758
288.007, 228.070, 30.783
288.997, 229.074, 30.940
286.624, 228.710, 30.928
285.648, 227.779, 31.552
285.586, 227.712, 32.949
286.339, 228.435, 33.604
284.712, 226.870, 33.549
283.916, 226.100, 32.812
283.074, 225.276, 33.440
283.958, 226.135, 31.387
284.830, 226.974, 30.813
291.298, 226.136, 28.220
289.133, 224.847, 28.780
290.433, 226.049, 30.543
291.441, 226.931, 31.013
291.706, 226.730, 32.485
290.539, 227.126, 33.257
291.974, 225.296, 32.920
293.318, 224.902, 32.718
291.566, 225.309, 34.383
292.582, 225.915, 35.162
290.361, 226.246, 34.348
289.092, 225.517, 34.142
288.441, 225.313, 32.950
287.325, 224.642, 33.061
287.229, 224.386, 34.421
286.272, 223.706, 35.187
285.182, 223.142, 34.672
286.477, 223.624, 36.517
287.568, 224.186, 37.038
288.534, 224.848, 36.421
288.308, 224.915, 35.101
295.114, 223.287, 32.079
292.673, 222.892, 31.360
293.413, 222.605, 33.734
294.216, 222.887, 34.870
293.676, 222.194, 36.088
292.374, 222.745, 36.427
293.394, 220.716, 35.918
294.536, 219.891, 35.968
292.382, 220.449, 37.018
293.017, 220.401, 38.280
291.544, 221.719, 36.944
290.386, 221.535, 36.042
289.297, 220.818, 36.549
289.368, 220.384, 37.713
288.211, 220.619, 35.757
288.193, 221.101, 34.509
287.103, 220.881, 33.767
289.296, 221.834, 33.971
290.361, 222.024, 34.763
295.804, 217.821, 35.375
293.948, 218.762, 33.827
293.395, 217.637, 35.978
293.676, 217.076, 37.249
292.444, 216.454, 37.857
291.336, 217.381, 37.753
291.911, 215.193, 37.195
292.624, 214.015, 37.541
290.460, 215.177, 37.658
290.378, 214.732, 39.003
290.123, 216.666, 37.636
289.447, 217.077, 36.393
289.981, 217.817, 35.363
289.123, 218.036, 34.401
287.961, 217.405, 34.820
286.694, 217.301, 34.190
286.341, 217.763, 33.096
285.797, 216.575, 34.966
286.081, 216.016, 36.187
285.084, 215.346, 36.785
287.257, 216.104, 36.781
288.143, 216.810, 36.048
293.565, 211.724, 37.050
292.822, 213.324, 35.157
291.172, 212.172, 36.599
290.698, 211.548, 37.774
289.251, 211.147, 37.641
288.419, 212.319, 37.419
288.904, 210.240, 36.472
289.257, 208.885, 36.678
287.408, 210.471, 36.325
286.688, 209.780, 37.335
287.318, 211.970, 36.598
287.393, 212.743, 35.338
286.264, 212.766, 34.504
285.236, 212.155, 34.847
286.307, 213.459, 33.343
287.414, 214.111, 32.998
287.397, 214.774, 31.838
288.584, 214.099, 33.820
288.533, 213.401, 34.965
290.031, 206.630, 35.960
290.696, 208.743, 34.599
288.402, 207.855, 34.542
287.238, 207.226, 35.049
286.110, 207.327, 34.059
285.749, 208.723, 33.879
286.427, 206.850, 32.644
286.381, 205.434, 32.499
285.391, 207.595, 31.816
284.121, 206.976, 31.941
285.340, 208.943, 32.545
286.237, 209.942, 31.914
285.707, 210.665, 30.854
284.560, 210.516, 30.468
286.553, 211.575, 30.280
287.861, 211.815, 30.647
288.495, 212.670, 30.036
288.353, 211.027, 31.747
287.538, 210.138, 32.330
287.615, 203.363, 31.931
288.342, 205.580, 30.840
286.230, 204.517, 30.177
286.250, 203.374, 29.324
284.846, 202.974, 28.935
284.202, 202.337, 30.074
283.929, 204.131, 28.513
283.053, 203.711, 27.468
283.121, 204.406, 29.781
281.859, 205.002, 29.564
282.990, 203.005, 30.373
282.809, 203.008, 31.826
281.588, 202.562, 32.269
280.734, 202.172, 31.498
281.415, 202.580, 33.625
282.349, 202.996, 34.560
282.052, 202.950, 35.753
283.598, 203.456, 34.018
283.788, 203.450, 32.688
282.377, 203.313, 25.129
284.892, 203.598, 25.734
283.434, 205.515, 25.727
282.213, 206.241, 25.785
282.422, 207.685, 25.398
283.200, 208.342, 26.431
283.174, 207.914, 24.087
282.712, 209.122, 23.500
284.608, 208.129, 24.547
285.391, 208.901, 23.661
284.404, 208.853, 25.882
285.473, 208.592, 26.854
286.442, 209.561, 27.083
286.371, 210.624, 26.448
287.420, 209.310, 27.984
287.440, 208.150, 28.640
288.419, 207.939, 29.528
286.458, 207.140, 28.420
285.499, 207.403, 27.524
281.776, 207.727, 21.677
281.922, 210.284, 21.478
280.237, 209.274, 23.001
279.964, 210.430, 23.803
278.651, 210.290, 24.530
278.656, 209.023, 25.216
278.332, 211.331, 25.606
277.617, 212.445, 25.086
